User_ID,Recommendation_Rank,Movie_ID,Predicted_Rating,Movie_Title,Strategy_Used
1647618,2,325,4.357,Ghosts of Rwanda: Frontline,Personalized (SVD)
1647618,3,68,4.317,Invader Zim,Personalized (SVD)
1647618,4,209,4.315,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1647618,5,33,4.296,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1647618,6,106,4.210,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1647618,7,135,4.207,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1647618,8,215,4.193,That '70s Show: Season 1,Personalized (SVD)
1647618,9,241,4.188,North by Northwest,Personalized (SVD)
1647618,10,85,4.188,Elfen Lied,Personalized (SVD)
608234,1,13,4.578,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
608234,2,325,4.507,Ghosts of Rwanda: Frontline,Personalized (SVD)
608234,3,68,4.434,Invader Zim,Personalized (SVD)
608234,4,359,4.402,Absolutely Fabulous: Series 5,Personalized (SVD)
608234,5,106,4.386,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
608234,6,33,4.379,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
608234,7,85,4.340,Elfen Lied,Personalized (SVD)
608234,8,167,4.329,The Chorus,Personalized (SVD)
608234,9,135,4.304,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
608234,10,76,4.283,I Love Lucy: Season 2,Personalized (SVD)
42930,1,13,4.430,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
42930,2,33,4.270,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
42930,3,325,4.261,Ghosts of Rwanda: Frontline,Personalized (SVD)
42930,4,85,4.198,Elfen Lied,Personalized (SVD)
42930,5,359,4.194,Absolutely Fabulous: Series 5,Personalized (SVD)
42930,6,106,4.184,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
42930,7,241,4.162,North by Northwest,Personalized (SVD)
42930,8,270,4.149,Sex and the City: Season 4,Personalized (SVD)
42930,9,135,4.148,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
42930,10,209,4.144,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1462072,1,13,4.792,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1462072,2,33,4.743,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1462072,3,325,4.692,Ghosts of Rwanda: Frontline,Personalized (SVD)
1462072,4,68,4.669,Invader Zim,Personalized (SVD)
1462072,5,106,4.658,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1462072,6,85,4.650,Elfen Lied,Personalized (SVD)
1462072,7,135,4.640,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1462072,8,270,4.633,Sex and the City: Season 4,Personalized (SVD)
1462072,9,215,4.576,That '70s Show: Season 1,Personalized (SVD)
1462072,10,209,4.575,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
685565,1,5,5.000,The Rise and Fall of ECW,Personalized (SVD)
685565,2,13,5.000,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
685565,3,25,5.000,Inspector Morse 31: Death Is Now My Neighbour,Personalized (SVD)
685565,4,32,5.000,ABC Primetime: Mel Gibson's The Passion of the Christ,Personalized (SVD)
685565,5,33,5.000,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
685565,6,37,5.000,Zatoichi's Conspiracy,Personalized (SVD)
685565,7,68,5.000,Invader Zim,Personalized (SVD)
685565,8,71,5.000,Maya Lin: A Strong Clear Vision,Personalized (SVD)
685565,9,85,5.000,Elfen Lied,Personalized (SVD)
685565,10,106,5.000,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
3321,1,13,3.572,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
3321,2,33,3.457,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
3321,3,68,3.436,Invader Zim,Personalized (SVD)
3321,4,85,3.409,Elfen Lied,Personalized (SVD)
3321,5,241,3.381,North by Northwest,Personalized (SVD)
3321,6,270,3.370,Sex and the City: Season 4,Personalized (SVD)
3321,7,359,3.354,Absolutely Fabulous: Series 5,Personalized (SVD)
3321,8,135,3.349,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
3321,9,223,3.290,Chappelle's Show: Season 1,Personalized (SVD)
3321,10,37,3.261,Zatoichi's Conspiracy,Personalized (SVD)
2554942,1,13,4.399,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2554942,2,33,4.370,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2554942,3,325,4.274,Ghosts of Rwanda: Frontline,Personalized (SVD)
2554942,4,135,4.262,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2554942,5,68,4.215,Invader Zim,Personalized (SVD)
2554942,6,85,4.198,Elfen Lied,Personalized (SVD)
2554942,7,106,4.193,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2554942,8,215,4.104,That '70s Show: Season 1,Personalized (SVD)
2554942,9,316,4.100,Futurama: Monster Robot Maniac Fun Collection,Personalized (SVD)
2554942,10,76,4.094,I Love Lucy: Season 2,Personalized (SVD)
1874547,1,13,4.545,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1874547,2,68,4.493,Invader Zim,Personalized (SVD)
1874547,3,325,4.421,Ghosts of Rwanda: Frontline,Personalized (SVD)
1874547,4,33,4.387,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1874547,5,106,4.387,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1874547,6,209,4.361,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1874547,7,85,4.352,Elfen Lied,Personalized (SVD)
1874547,8,304,4.349,King of the Hill: Season 1,Personalized (SVD)
1874547,9,241,4.344,North by Northwest,Personalized (SVD)
1874547,10,135,4.344,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2269844,1,13,4.847,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2269844,2,325,4.829,Ghosts of Rwanda: Frontline,Personalized (SVD)
2269844,3,209,4.737,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
2269844,4,33,4.733,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2269844,5,68,4.709,Invader Zim,Personalized (SVD)
2269844,6,215,4.699,That '70s Show: Season 1,Personalized (SVD)
2269844,7,106,4.687,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2269844,8,270,4.664,Sex and the City: Season 4,Personalized (SVD)
2269844,9,167,4.656,The Chorus,Personalized (SVD)
2269844,10,241,4.649,North by Northwest,Personalized (SVD)
34907,1,33,4.476,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
34907,2,13,4.431,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
34907,3,304,4.290,King of the Hill: Season 1,Personalized (SVD)
34907,4,325,4.263,Ghosts of Rwanda: Frontline,Personalized (SVD)
34907,5,68,4.224,Invader Zim,Personalized (SVD)
34907,6,215,4.212,That '70s Show: Season 1,Personalized (SVD)
34907,7,209,4.201,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
34907,8,106,4.169,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
34907,9,85,4.154,Elfen Lied,Personalized (SVD)
34907,10,270,4.142,Sex and the City: Season 4,Personalized (SVD)
1779903,1,13,4.438,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1779903,2,325,4.351,Ghosts of Rwanda: Frontline,Personalized (SVD)
1779903,3,359,4.304,Absolutely Fabulous: Series 5,Personalized (SVD)
1779903,4,106,4.266,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1779903,5,135,4.252,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1779903,6,304,4.247,King of the Hill: Season 1,Personalized (SVD)
1779903,7,33,4.236,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1779903,8,209,4.216,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1779903,9,241,4.208,North by Northwest,Personalized (SVD)
1779903,10,76,4.197,I Love Lucy: Season 2,Personalized (SVD)
2576424,1,13,4.443,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2576424,2,33,4.443,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2576424,3,325,4.333,Ghosts of Rwanda: Frontline,Personalized (SVD)
2576424,4,135,4.320,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2576424,5,68,4.316,Invader Zim,Personalized (SVD)
2576424,6,106,4.279,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2576424,7,85,4.244,Elfen Lied,Personalized (SVD)
2576424,8,209,4.234,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
2576424,9,270,4.202,Sex and the City: Season 4,Personalized (SVD)
2576424,10,241,4.200,North by Northwest,Personalized (SVD)
230112,1,13,2.825,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
230112,2,209,2.768,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
230112,3,325,2.763,Ghosts of Rwanda: Frontline,Personalized (SVD)
230112,4,33,2.706,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
230112,5,68,2.694,Invader Zim,Personalized (SVD)
230112,6,215,2.640,That '70s Show: Season 1,Personalized (SVD)
230112,7,135,2.630,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
230112,8,106,2.605,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
230112,9,167,2.605,The Chorus,Personalized (SVD)
230112,10,85,2.592,Elfen Lied,Personalized (SVD)
508727,1,13,4.443,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
508727,2,325,4.343,Ghosts of Rwanda: Frontline,Personalized (SVD)
508727,3,68,4.305,Invader Zim,Personalized (SVD)
508727,4,33,4.300,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
508727,5,106,4.279,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
508727,6,209,4.269,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
508727,7,270,4.250,Sex and the City: Season 4,Personalized (SVD)
508727,8,85,4.249,Elfen Lied,Personalized (SVD)
508727,9,241,4.244,North by Northwest,Personalized (SVD)
508727,10,135,4.222,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1603525,1,13,4.493,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1603525,2,325,4.438,Ghosts of Rwanda: Frontline,Personalized (SVD)
1603525,3,304,4.419,King of the Hill: Season 1,Personalized (SVD)
1603525,4,209,4.398,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1603525,5,68,4.393,Invader Zim,Personalized (SVD)
1603525,6,359,4.345,Absolutely Fabulous: Series 5,Personalized (SVD)
1603525,7,135,4.304,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1603525,8,106,4.281,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1603525,9,85,4.248,Elfen Lied,Personalized (SVD)
1603525,10,215,4.224,That '70s Show: Season 1,Personalized (SVD)
172264,1,13,4.474,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
172264,2,33,4.385,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
172264,3,325,4.360,Ghosts of Rwanda: Frontline,Personalized (SVD)
172264,4,106,4.348,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
172264,5,215,4.322,That '70s Show: Season 1,Personalized (SVD)
172264,6,85,4.319,Elfen Lied,Personalized (SVD)
172264,7,270,4.318,Sex and the City: Season 4,Personalized (SVD)
172264,8,209,4.313,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
172264,9,167,4.301,The Chorus,Personalized (SVD)
172264,10,68,4.295,Invader Zim,Personalized (SVD)
1182185,1,13,4.303,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1182185,2,68,4.238,Invader Zim,Personalized (SVD)
1182185,3,325,4.209,Ghosts of Rwanda: Frontline,Personalized (SVD)
1182185,4,209,4.164,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1182185,5,359,4.139,Absolutely Fabulous: Series 5,Personalized (SVD)
1182185,6,85,4.135,Elfen Lied,Personalized (SVD)
1182185,7,135,4.133,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1182185,8,304,4.133,King of the Hill: Season 1,Personalized (SVD)
1182185,9,33,4.126,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1182185,10,106,4.100,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2275470,1,13,4.356,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2275470,2,325,4.284,Ghosts of Rwanda: Frontline,Personalized (SVD)
2275470,3,33,4.233,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2275470,4,106,4.214,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2275470,5,68,4.192,Invader Zim,Personalized (SVD)
2275470,6,85,4.177,Elfen Lied,Personalized (SVD)
2275470,7,135,4.175,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2275470,8,241,4.171,North by Northwest,Personalized (SVD)
2275470,9,215,4.169,That '70s Show: Season 1,Personalized (SVD)
2275470,10,270,4.166,Sex and the City: Season 4,Personalized (SVD)
491531,1,13,4.003,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
491531,2,33,3.853,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
491531,3,215,3.826,That '70s Show: Season 1,Personalized (SVD)
491531,4,85,3.804,Elfen Lied,Personalized (SVD)
491531,5,135,3.787,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
491531,6,68,3.782,Invader Zim,Personalized (SVD)
491531,7,37,3.716,Zatoichi's Conspiracy,Personalized (SVD)
491531,8,316,3.684,Futurama: Monster Robot Maniac Fun Collection,Personalized (SVD)
491531,9,159,3.647,Gentlemen of Fortune,Personalized (SVD)
491531,10,333,3.639,Mail Call: The Best of Season 2,Personalized (SVD)
1346432,1,13,4.559,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1346432,2,325,4.517,Ghosts of Rwanda: Frontline,Personalized (SVD)
1346432,3,33,4.437,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1346432,4,215,4.405,That '70s Show: Season 1,Personalized (SVD)
1346432,5,209,4.368,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1346432,6,167,4.347,The Chorus,Personalized (SVD)
1346432,7,68,4.343,Invader Zim,Personalized (SVD)
1346432,8,241,4.326,North by Northwest,Personalized (SVD)
1346432,9,106,4.324,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1346432,10,85,4.316,Elfen Lied,Personalized (SVD)
1554712,1,13,4.641,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1554712,2,325,4.560,Ghosts of Rwanda: Frontline,Personalized (SVD)
1554712,3,68,4.551,Invader Zim,Personalized (SVD)
1554712,4,106,4.520,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1554712,5,209,4.467,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1554712,6,270,4.463,Sex and the City: Season 4,Personalized (SVD)
1554712,7,167,4.454,The Chorus,Personalized (SVD)
1554712,8,85,4.450,Elfen Lied,Personalized (SVD)
1554712,9,215,4.442,That '70s Show: Season 1,Personalized (SVD)
1554712,10,135,4.427,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1450941,1,13,4.570,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1450941,2,135,4.513,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1450941,3,106,4.483,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1450941,4,325,4.478,Ghosts of Rwanda: Frontline,Personalized (SVD)
1450941,5,359,4.443,Absolutely Fabulous: Series 5,Personalized (SVD)
1450941,6,85,4.436,Elfen Lied,Personalized (SVD)
1450941,7,68,4.425,Invader Zim,Personalized (SVD)
1450941,8,241,4.359,North by Northwest,Personalized (SVD)
1450941,9,270,4.357,Sex and the City: Season 4,Personalized (SVD)
1450941,10,167,4.318,The Chorus,Personalized (SVD)
1714116,1,13,3.709,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1714116,2,325,3.631,Ghosts of Rwanda: Frontline,Personalized (SVD)
1714116,3,33,3.606,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1714116,4,106,3.583,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1714116,5,135,3.582,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1714116,6,68,3.577,Invader Zim,Personalized (SVD)
1714116,7,209,3.558,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1714116,8,85,3.539,Elfen Lied,Personalized (SVD)
1714116,9,359,3.504,Absolutely Fabulous: Series 5,Personalized (SVD)
1714116,10,215,3.484,That '70s Show: Season 1,Personalized (SVD)
2016488,1,13,4.348,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2016488,2,209,4.328,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
2016488,3,325,4.303,Ghosts of Rwanda: Frontline,Personalized (SVD)
2016488,4,33,4.289,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2016488,5,68,4.236,Invader Zim,Personalized (SVD)
2016488,6,106,4.198,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2016488,7,85,4.192,Elfen Lied,Personalized (SVD)
2016488,8,215,4.187,That '70s Show: Season 1,Personalized (SVD)
2016488,9,167,4.152,The Chorus,Personalized (SVD)
2016488,10,135,4.137,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1782762,1,13,4.690,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1782762,2,106,4.599,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1782762,3,325,4.594,Ghosts of Rwanda: Frontline,Personalized (SVD)
1782762,4,359,4.547,Absolutely Fabulous: Series 5,Personalized (SVD)
1782762,5,68,4.532,Invader Zim,Personalized (SVD)
1782762,6,270,4.525,Sex and the City: Season 4,Personalized (SVD)
1782762,7,241,4.520,North by Northwest,Personalized (SVD)
1782762,8,135,4.486,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1782762,9,167,4.483,The Chorus,Personalized (SVD)
1782762,10,33,4.460,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1343170,1,33,4.658,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1343170,2,13,4.648,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1343170,3,68,4.588,Invader Zim,Personalized (SVD)
1343170,4,325,4.577,Ghosts of Rwanda: Frontline,Personalized (SVD)
1343170,5,135,4.490,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1343170,6,209,4.489,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1343170,7,85,4.482,Elfen Lied,Personalized (SVD)
1343170,8,106,4.474,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1343170,9,241,4.439,North by Northwest,Personalized (SVD)
1343170,10,215,4.439,That '70s Show: Season 1,Personalized (SVD)
2565752,1,13,4.458,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2565752,2,325,4.360,Ghosts of Rwanda: Frontline,Personalized (SVD)
2565752,3,33,4.335,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2565752,4,135,4.334,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2565752,5,106,4.311,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2565752,6,68,4.298,Invader Zim,Personalized (SVD)
2565752,7,85,4.289,Elfen Lied,Personalized (SVD)
2565752,8,215,4.268,That '70s Show: Season 1,Personalized (SVD)
2565752,9,209,4.263,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
2565752,10,241,4.242,North by Northwest,Personalized (SVD)
435841,1,13,3.888,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
435841,2,325,3.738,Ghosts of Rwanda: Frontline,Personalized (SVD)
435841,3,33,3.727,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
435841,4,270,3.691,Sex and the City: Season 4,Personalized (SVD)
435841,5,106,3.679,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
435841,6,85,3.675,Elfen Lied,Personalized (SVD)
435841,7,215,3.670,That '70s Show: Season 1,Personalized (SVD)
435841,8,209,3.664,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
435841,9,76,3.659,I Love Lucy: Season 2,Personalized (SVD)
435841,10,135,3.644,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2242821,1,13,4.560,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2242821,2,68,4.435,Invader Zim,Personalized (SVD)
2242821,3,209,4.414,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
2242821,4,33,4.410,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2242821,5,325,4.384,Ghosts of Rwanda: Frontline,Personalized (SVD)
2242821,6,85,4.375,Elfen Lied,Personalized (SVD)
2242821,7,106,4.332,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
2242821,8,135,4.304,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2242821,9,215,4.290,That '70s Show: Season 1,Personalized (SVD)
2242821,10,241,4.288,North by Northwest,Personalized (SVD)
638824,1,13,4.666,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
638824,2,68,4.659,Invader Zim,Personalized (SVD)
638824,3,325,4.656,Ghosts of Rwanda: Frontline,Personalized (SVD)
638824,4,209,4.592,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
638824,5,33,4.586,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
638824,6,106,4.563,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
638824,7,135,4.527,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
638824,8,85,4.516,Elfen Lied,Personalized (SVD)
638824,9,270,4.497,Sex and the City: Season 4,Personalized (SVD)
638824,10,304,4.496,King of the Hill: Season 1,Personalized (SVD)
2256485,1,13,2.819,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
2256485,2,209,2.760,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
2256485,3,325,2.750,Ghosts of Rwanda: Frontline,Personalized (SVD)
2256485,4,33,2.739,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
2256485,5,215,2.687,That '70s Show: Season 1,Personalized (SVD)
2256485,6,241,2.600,North by Northwest,Personalized (SVD)
2256485,7,85,2.596,Elfen Lied,Personalized (SVD)
2256485,8,135,2.594,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
2256485,9,167,2.584,The Chorus,Personalized (SVD)
2256485,10,270,2.583,Sex and the City: Season 4,Personalized (SVD)
101597,1,325,4.426,Ghosts of Rwanda: Frontline,Personalized (SVD)
101597,2,13,4.426,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
101597,3,68,4.345,Invader Zim,Personalized (SVD)
101597,4,135,4.319,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
101597,5,106,4.316,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
101597,6,209,4.316,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
101597,7,33,4.295,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
101597,8,85,4.280,Elfen Lied,Personalized (SVD)
101597,9,270,4.270,Sex and the City: Season 4,Personalized (SVD)
101597,10,241,4.258,North by Northwest,Personalized (SVD)
623036,1,13,4.679,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
623036,2,325,4.555,Ghosts of Rwanda: Frontline,Personalized (SVD)
623036,3,33,4.545,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
623036,4,209,4.540,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
623036,5,68,4.537,Invader Zim,Personalized (SVD)
623036,6,85,4.455,Elfen Lied,Personalized (SVD)
623036,7,133,4.452,Viva La Bam: Season 1,Personalized (SVD)
623036,8,106,4.438,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
623036,9,135,4.429,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
623036,10,359,4.420,Absolutely Fabulous: Series 5,Personalized (SVD)
1559445,1,13,4.867,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1559445,2,33,4.758,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1559445,3,325,4.745,Ghosts of Rwanda: Frontline,Personalized (SVD)
1559445,4,106,4.694,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1559445,5,304,4.673,King of the Hill: Season 1,Personalized (SVD)
1559445,6,85,4.670,Elfen Lied,Personalized (SVD)
1559445,7,68,4.662,Invader Zim,Personalized (SVD)
1559445,8,135,4.654,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1559445,9,241,4.648,North by Northwest,Personalized (SVD)
1559445,10,270,4.643,Sex and the City: Season 4,Personalized (SVD)
1723381,1,13,4.212,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1723381,2,325,4.123,Ghosts of Rwanda: Frontline,Personalized (SVD)
1723381,3,209,4.094,Star Trek: Deep Space Nine: Season 5,Personalized (SVD)
1723381,4,106,4.069,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,Personalized (SVD)
1723381,5,270,4.062,Sex and the City: Season 4,Personalized (SVD)
1723381,6,33,4.059,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1723381,7,68,4.059,Invader Zim,Personalized (SVD)
1723381,8,135,4.023,GTO: Great Teacher Onizuka: Set 2,Personalized (SVD)
1723381,9,85,4.019,Elfen Lied,Personalized (SVD)
1723381,10,241,3.989,North by Northwest,Personalized (SVD)
1824586,1,13,4.297,Lord of the Rings: The Return of the King: Extended Edition: Bonus Material,Personalized (SVD)
1824586,2,325,4.221,Ghosts of Rwanda: Frontline,Personalized (SVD)
1824586,3,33,4.190,Aqua Teen Hunger Force: Vol. 1,Personalized (SVD)
1824586,4,359,4.160,Absolutely Fabulous: Series 5,Personalized (SVD)
1824586,5,85,4.128,Elfen Lied,Personalized (SVD)
